Country Name,Value,Indicator Name,Year
Honduras,51.6469040329224,Domestic credit to private sector by banks (% of GDP),2007
Honduras,6.18832716678008,GDP growth (annual %),2007
Honduras,16.605,Lending interest rate (%),2007
Honduras,9.35938603880539,Real interest rate (%),2007
Hungary,,Bank nonperforming loans to total gross loans (%),2007
Hungary,53.2131168966136,Domestic credit to private sector by banks (% of GDP),2007
Hungary,0.242177777126912,GDP growth (annual %),2007
Hungary,9.08594749573091,Lending interest rate (%),2007
Hungary,3.45715213184817,Real interest rate (%),2007
Iceland,,Bank nonperforming loans to total gross loans (%),2007
Iceland,248.18585204497,Domestic credit to private sector by banks (% of GDP),2007
Iceland,9.36531936586671,GDP growth (annual %),2007
Iceland,19.2908142790322,Lending interest rate (%),2007
Iceland,14.3797679483978,Real interest rate (%),2007
India,,Bank nonperforming loans to total gross loans (%),2007
India,45.627764745807,Domestic credit to private sector by banks (% of GDP),2007
India,7.66081506504928,GDP growth (annual %),2007
India,13.020833333333302,Lending interest rate (%),2007
India,5.68184406332425,Real interest rate (%),2007
Indonesia,3.99885509713511,Bank nonperforming loans to total gross loans (%),2007
Indonesia,25.1634494347,Domestic credit to private sector by banks (% of GDP),2007
Indonesia,6.345022226672139,GDP growth (annual %),2007
Indonesia,13.861666666666698,Lending interest rate (%),2007
Indonesia,2.3396740908807296,Real interest rate (%),2007
Iraq,,Bank nonperforming loans to total gross loans (%),2007
Iraq,2.47119635663616,Domestic credit to private sector by banks (% of GDP),2007
Iraq,1.37759814755975,GDP growth (annual %),2007
Iraq,18.783333333333303,Lending interest rate (%),2007
Iraq,3.2756530632017795,Real interest rate (%),2007
Ireland,0.629176742433281,Bank nonperforming loans to total gross loans (%),2007
Ireland,157.99125860504802,Domestic credit to private sector by banks (% of GDP),2007
Ireland,5.324267240463531,GDP growth (annual %),2007
Ireland,,Lending interest rate (%),2007
Ireland,,Real interest rate (%),2007
Israel,,Bank nonperforming loans to total gross loans (%),2007
Israel,67.8419583313851,Domestic credit to private sector by banks (% of GDP),2007
Israel,5.77348255543507,GDP growth (annual %),2007
Israel,6.85643005,Lending interest rate (%),2007
Israel,5.5177764670100595,Real interest rate (%),2007
Italy,5.7776082194137,Bank nonperforming loans to total gross loans (%),2007
Italy,81.51638323504291,Domestic credit to private sector by banks (% of GDP),2007
Italy,1.4870729803678602,GDP growth (annual %),2007
Italy,6.3347,Lending interest rate (%),2007
Italy,3.7624346754647595,Real interest rate (%),2007
Jamaica,,Bank nonperforming loans to total gross loans (%),2007
Jamaica,27.306685734029497,Domestic credit to private sector by banks (% of GDP),2007
Jamaica,1.4319540366511798,GDP growth (annual %),2007
Jamaica,17.1975,Lending interest rate (%),2007
Jamaica,5.2790575277150396,Real interest rate (%),2007
Japan,,Bank nonperforming loans to total gross loans (%),2007
Japan,94.18501294555719,Domestic credit to private sector by banks (% of GDP),2007
Japan,1.6541838811696898,GDP growth (annual %),2007
Japan,1.88325,Lending interest rate (%),2007
Japan,2.63192916205427,Real interest rate (%),2007
Jordan,,Bank nonperforming loans to total gross loans (%),2007
Jordan,90.219257457615,Domestic credit to private sector by banks (% of GDP),2007
Jordan,8.17571910307844,GDP growth (annual %),2007
Jordan,8.67666666666667,Lending interest rate (%),2007
Jordan,3.45160528131818,Real interest rate (%),2007
Kazakhstan,,Bank nonperforming loans to total gross loans (%),2007
Kazakhstan,58.9384062421545,Domestic credit to private sector by banks (% of GDP),2007
Kazakhstan,8.89999999999405,GDP growth (annual %),2007
Kazakhstan,,Lending interest rate (%),2007
Kazakhstan,,Real interest rate (%),2007
Kenya,10.2296598269247,Bank nonperforming loans to total gross loans (%),2007
Kenya,22.9331906631606,Domestic credit to private sector by banks (% of GDP),2007
Kenya,6.85072977063138,GDP growth (annual %),2007
Kenya,13.340343675808999,Lending interest rate (%),2007
Kenya,4.81909078881638,Real interest rate (%),2007
Kiribati,,Bank nonperforming loans to total gross loans (%),2007
Kiribati,,Domestic credit to private sector by banks (% of GDP),2007
Kiribati,2.03494726487787,GDP growth (annual %),2007
Kiribati,,Lending interest rate (%),2007
Kiribati,,Real interest rate (%),2007
Kuwait,3.84787598771217,Bank nonperforming loans to total gross loans (%),2007
Kuwait,59.5793877338048,Domestic credit to private sector by banks (% of GDP),2007
Kuwait,5.991575510593151,GDP growth (annual %),2007
Kuwait,8.53628333333333,Lending interest rate (%),2007
Kuwait,4.05428824689838,Real interest rate (%),2007
Kyrgyz Republic,,Bank nonperforming loans to total gross loans (%),2007
Kyrgyz Republic,6.1682286579204595,Domestic credit to private sector by banks (% of GDP),2007
Kyrgyz Republic,8.54287474264086,GDP growth (annual %),2007
Kyrgyz Republic,23.2185739270376,Lending interest rate (%),2007
Kyrgyz Republic,7.261727052363441,Real interest rate (%),2007
Latvia,,Bank nonperforming loans to total gross loans (%),2007
Latvia,,Domestic credit to private sector by banks (% of GDP),2007
Latvia,10.010851453342001,GDP growth (annual %),2007
Latvia,,Lending interest rate (%),2007
Latvia,,Real interest rate (%),2007
Lebanon,,Bank nonperforming loans to total gross loans (%),2007
Lebanon,71.503414773812,Domestic credit to private sector by banks (% of GDP),2007
Lebanon,9.310622524629029,GDP growth (annual %),2007
Lebanon,10.2558333333333,Lending interest rate (%),2007
Lebanon,6.90653319380991,Real interest rate (%),2007
Lesotho,,Bank nonperforming loans to total gross loans (%),2007
Lesotho,9.61010002383772,Domestic credit to private sector by banks (% of GDP),2007
Lesotho,4.83296373442199,GDP growth (annual %),2007
Lesotho,14.131666666666698,Lending interest rate (%),2007
Lesotho,20.613926011944002,Real interest rate (%),2007
Liberia,,Bank nonperforming loans to total gross loans (%),2007
Liberia,5.16001480118841,Domestic credit to private sector by banks (% of GDP),2007
Liberia,9.53527986916075,GDP growth (annual %),2007
Liberia,15.046151234772301,Lending interest rate (%),2007
Liberia,2.70359975092263,Real interest rate (%),2007
Libya,,Bank nonperforming loans to total gross loans (%),2007
Libya,6.17248903174343,Domestic credit to private sector by banks (% of GDP),2007
Libya,6.352316994479341,GDP growth (annual %),2007
Libya,6.0,Lending interest rate (%),2007
Libya,-4.521853725576981,Real interest rate (%),2007
Lithuania,,Bank nonperforming loans to total gross loans (%),2007
Lithuania,,Domestic credit to private sector by banks (% of GDP),2007
Lithuania,11.086954275977002,GDP growth (annual %),2007
Lithuania,,Lending interest rate (%),2007
Lithuania,,Real interest rate (%),2007
Luxembourg,,Bank nonperforming loans to total gross loans (%),2007
Luxembourg,86.37432804239809,Domestic credit to private sector by banks (% of GDP),2007
Luxembourg,8.35455327716321,GDP growth (annual %),2007
Luxembourg,,Lending interest rate (%),2007
Luxembourg,,Real interest rate (%),2007
Madagascar,6.69734448663563,Bank nonperforming loans to total gross loans (%),2007
Madagascar,8.72995472077017,Domestic credit to private sector by banks (% of GDP),2007
Madagascar,5.710564196903009,GDP growth (annual %),2007
Madagascar,40.275,Lending interest rate (%),2007
Madagascar,27.1897602997954,Real interest rate (%),2007
Malawi,,Bank nonperforming loans to total gross loans (%),2007
Malawi,5.47820426712855,Domestic credit to private sector by banks (% of GDP),2007
Malawi,9.60000000260818,GDP growth (annual %),2007
Malawi,27.7152777777778,Lending interest rate (%),2007
Malawi,22.685513487409303,Real interest rate (%),2007
Malaysia,6.49881057815871,Bank nonperforming loans to total gross loans (%),2007
Malaysia,101.420335166982,Domestic credit to private sector by banks (% of GDP),2007
Malaysia,6.29878592740947,GDP growth (annual %),2007
Malaysia,6.40916666666667,Lending interest rate (%),2007
Malaysia,1.4567353466571298,Real interest rate (%),2007
Maldives,,Bank nonperforming loans to total gross loans (%),2007
Maldives,52.254572022389496,Domestic credit to private sector by banks (% of GDP),2007
Maldives,7.713867270847019,GDP growth (annual %),2007
Maldives,13.0,Lending interest rate (%),2007
Maldives,2.6171287443659303,Real interest rate (%),2007
Mali,,Bank nonperforming loans to total gross loans (%),2007
Mali,16.1489866172186,Domestic credit to private sector by banks (% of GDP),2007
Mali,3.49361681253741,GDP growth (annual %),2007
Mali,4.75166666666667,Lending interest rate (%),2007
Mali,0.18805461558122302,Real interest rate (%),2007
Malta,5.31015121085642,Bank nonperforming loans to total gross loans (%),2007
Malta,108.93512809379101,Domestic credit to private sector by banks (% of GDP),2007
Malta,3.9864487057198197,GDP growth (annual %),2007
Malta,6.23833333333333,Lending interest rate (%),2007
Malta,3.34713968795796,Real interest rate (%),2007
Mauritania,,Bank nonperforming loans to total gross loans (%),2007
Mauritania,16.0895463790032,Domestic credit to private sector by banks (% of GDP),2007
Mauritania,-1.96942275160761,GDP growth (annual %),2007
Mauritania,23.5,Lending interest rate (%),2007
Mauritania,13.411392435212901,Real interest rate (%),2007
Mauritius,,Bank nonperforming loans to total gross loans (%),2007
Mauritius,71.6746745305328,Domestic credit to private sector by banks (% of GDP),2007
Mauritius,5.7270161424743495,GDP growth (annual %),2007
Mauritius,21.8741666666667,Lending interest rate (%),2007
Mauritius,12.525216861150401,Real interest rate (%),2007
Mexico,2.34729339978039,Bank nonperforming loans to total gross loans (%),2007
Mexico,17.8380824418219,Domestic credit to private sector by banks (% of GDP),2007
Mexico,2.29144571429802,GDP growth (annual %),2007
Mexico,7.56083333333333,Lending interest rate (%),2007
Mexico,1.67481592254073,Real interest rate (%),2007
Moldova,,Bank nonperforming loans to total gross loans (%),2007
Moldova,36.8451938807973,Domestic credit to private sector by banks (% of GDP),2007
Moldova,3.00000023969456,GDP growth (annual %),2007
Moldova,18.825,Lending interest rate (%),2007
Moldova,2.51601879555875,Real interest rate (%),2007
Mongolia,,Bank nonperforming loans to total gross loans (%),2007
Mongolia,41.5764911231768,Domestic credit to private sector by banks (% of GDP),2007
Mongolia,10.248016359043302,GDP growth (annual %),2007
Mongolia,21.8283333333333,Lending interest rate (%),2007
Mongolia,9.1372360108569,Real interest rate (%),2007
Morocco,,Bank nonperforming loans to total gross loans (%),2007
Morocco,55.4591996278571,Domestic credit to private sector by banks (% of GDP),2007
Morocco,3.5315941515448905,GDP growth (annual %),2007
Morocco,,Lending interest rate (%),2007
Morocco,,Real interest rate (%),2007
Mozambique,,Bank nonperforming loans to total gross loans (%),2007
Mozambique,10.301679977684302,Domestic credit to private sector by banks (% of GDP),2007
Mozambique,7.73158234064772,GDP growth (annual %),2007
Mozambique,19.5173333333333,Lending interest rate (%),2007
Mozambique,11.098966546356401,Real interest rate (%),2007
Myanmar,,Bank nonperforming loans to total gross loans (%),2007
Myanmar,3.4237364648997404,Domestic credit to private sector by banks (% of GDP),2007
Myanmar,11.99143524005,GDP growth (annual %),2007
Myanmar,17.0,Lending interest rate (%),2007
Myanmar,-5.37342131893762,Real interest rate (%),2007
Namibia,,Bank nonperforming loans to total gross loans (%),2007
Namibia,48.2314910187926,Domestic credit to private sector by banks (% of GDP),2007
Namibia,5.37404422155545,GDP growth (annual %),2007
Namibia,12.8841666666667,Lending interest rate (%),2007
Namibia,2.47852922986821,Real interest rate (%),2007
Nepal,,Bank nonperforming loans to total gross loans (%),2007
Nepal,36.771218834577496,Domestic credit to private sector by banks (% of GDP),2007
Nepal,3.4115602756926204,GDP growth (annual %),2007
Nepal,,Lending interest rate (%),2007
Nepal,,Real interest rate (%),2007
Netherlands,,Bank nonperforming loans to total gross loans (%),2007
Netherlands,113.373871473101,Domestic credit to private sector by banks (% of GDP),2007
Netherlands,3.77284251780152,GDP growth (annual %),2007
Netherlands,4.60416666666667,Lending interest rate (%),2007
Netherlands,2.4805586551703303,Real interest rate (%),2007
New Caledonia,,Bank nonperforming loans to total gross loans (%),2007
New Caledonia,,Domestic credit to private sector by banks (% of GDP),2007
New Caledonia,,GDP growth (annual %),2007
New Caledonia,,Lending interest rate (%),2007
New Caledonia,,Real interest rate (%),2007
New Zealand,,Bank nonperforming loans to total gross loans (%),2007
New Zealand,134.604644317428,Domestic credit to private sector by banks (% of GDP),2007
New Zealand,3.0702283265820003,GDP growth (annual %),2007
New Zealand,8.612206614006691,Lending interest rate (%),2007
New Zealand,3.11581430711684,Real interest rate (%),2007
Nicaragua,,Bank nonperforming loans to total gross loans (%),2007
Nicaragua,30.121992678635603,Domestic credit to private sector by banks (% of GDP),2007
Nicaragua,5.075817499453019,GDP growth (annual %),2007
Nicaragua,13.0414649627968,Lending interest rate (%),2007
Nicaragua,3.07037407743291,Real interest rate (%),2007
Niger,,Bank nonperforming loans to total gross loans (%),2007
Niger,7.0168764127068695,Domestic credit to private sector by banks (% of GDP),2007
Niger,3.10281341798961,GDP growth (annual %),2007
Niger,4.75166666666667,Lending interest rate (%),2007
Niger,-1.8588921560548801,Real interest rate (%),2007
Nigeria,9.50262123548539,Bank nonperforming loans to total gross loans (%),2007
Nigeria,13.388046235850698,Domestic credit to private sector by banks (% of GDP),2007
Nigeria,6.591130360735391,GDP growth (annual %),2007
Nigeria,16.939166666666697,Lending interest rate (%),2007
Nigeria,9.18717122829722,Real interest rate (%),2007
Norway,,Bank nonperforming loans to total gross loans (%),2007
Norway,99.40817122824569,Domestic credit to private sector by banks (% of GDP),2007
Norway,2.99425185125679,GDP growth (annual %),2007
Norway,,Lending interest rate (%),2007
Norway,,Real interest rate (%),2007
Oman,,Bank nonperforming loans to total gross loans (%),2007
Oman,35.5277985143804,Domestic credit to private sector by banks (% of GDP),2007
Oman,4.452694303695151,GDP growth (annual %),2007
Oman,7.36883333333333,Lending interest rate (%),2007
Oman,-0.8265296210407099,Real interest rate (%),2007
